student_id,student_name,gender,department,graduation_year,cgpa,backlogs,internships,projects,certifications,aptitude_score,communication_score,placed,company,Company,role,salary,salary_bucket,skills
21296,Aarav Kumar,Male,CSE,2024,9.07,0,0,2,4,57,59,TRUE,Goldman Sachs,Goldman Sachs,Data Analyst,21.99,20+,"Data Structures, Problem Solving, C++, Communication, SQL, Pandas"
21297,Aadhya Malhotra,Female,CSE,2024,6.32,1,1,2,1,37,52,FALSE,Not Placed,Not Placed,,0,0,"Go, Git, Problem Solving, SQL, Communication, Python"
21298,Nisha Agarwal,Male,CSE,2024,9.28,1,0,2,1,63,49,TRUE,Accenture,Accenture,Data Analyst,12.24,10-20,"Pandas, Problem Solving, SQL, Communication, Git, C++"
21299,Harsh Gupta,Female,CSE,2024,7.47,1,0,1,1,52,75,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, React, Rust, Communication, Java, Git"
21300,Ananya Sharma,Male,CSE,2024,7.64,0,0,1,1,58,71,TRUE,Accenture,Accenture,Business Analyst,7,6-10,"Communication, Git, C, Pandas, Algorithms, SQL"
21301,Arjun Malhotra,Male,CSE,2024,8.61,0,1,2,0,69,76,TRUE,JP Morgan,JP Morgan,Software Engineer,19.27,10-20,"SQL, Go, Data Structures, Problem Solving, Git, Algorithms"
21302,Ananya Kumar,Male,CSE,2024,8.26,3,0,4,2,55,57,FALSE,Not Placed,Not Placed,,0,0,"Java, Data Structures, JavaScript, Communication, Algorithms, Problem Solving"
21303,Aditya Jain,Male,CSE,2024,7.92,0,1,4,0,70,76,TRUE,JP Morgan,JP Morgan,DevOps Engineer,30.9,20+,"Communication, Git, Algorithms, AWS, Kubernetes, Problem Solving"
21304,Vikas Bhatia,Male,CSE,2024,8.1,0,0,1,0,66,51,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Java, C++, Data Structures, Git"
21305,Pooja Patel,Female,CSE,2024,7.25,0,1,2,1,71,75,TRUE,Cognizant,Cognizant,Business Analyst,13.07,10-20,"Java, Pandas, Git, Algorithms, Data Structures, SQL"
21306,Ananya Singh,Male,CSE,2024,8.78,0,1,1,0,91,59,TRUE,TCS,TCS,DevOps Engineer,14.65,10-20,"Spark, C, Data Structures, Pandas, Algorithms, Kubernetes"
21307,Nisha Saxena,Female,CSE,2024,5.51,0,1,2,1,61,53,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Problem Solving, Algorithms, Rust, Communication, C++"
21308,Shaurya Singh,Female,CSE,2024,6.36,0,2,2,1,80,50,TRUE,Zoho,Zoho,DevOps Engineer,12.94,10-20,"Problem Solving, GCP, Azure, Java, Algorithms, Data Structures"
21309,Sara Gupta,Male,CSE,2024,8.06,0,2,2,0,58,70,TRUE,JP Morgan,JP Morgan,Cybersecurity Analyst,19.69,10-20,"Problem Solving, Git, Algorithms, Pandas, SQL, C"
21310,Harsh Yadav,Male,CSE,2024,8.37,0,0,5,1,66,71,TRUE,Wipro,Wipro,SDE-1,10.95,10-20,"Python, Algorithms, Git, Communication, Problem Solving, Data Structures"
21311,Aditya Kumar,Male,CSE,2024,6.97,0,0,1,0,71,83,TRUE,NVIDIA,NVIDIA,Data Analyst,16.19,10-20,"Git, Algorithms, Data Structures, SQL, Communication, TypeScript"
21312,Meera Sharma,Female,CSE,2024,7.55,0,0,1,1,72,49,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Rust, HTML, TypeScript, Git, Data Structures"
21313,Riya Patel,Female,CSE,2024,8.04,0,0,1,1,65,75,TRUE,Cognizant,Cognizant,System Engineer,12.69,10-20,"Communication, Git, Algorithms, Data Structures, C"
21314,Devansh Yadav,Male,CSE,2024,9.61,0,1,0,1,70,49,TRUE,Infosys,Infosys,Consultant,14.19,10-20,"Algorithms, Git, Data Structures, TypeScript, Rust"
21315,Aryan Patel,Male,CSE,2024,9.98,0,1,1,1,30,63,TRUE,Goldman Sachs,Goldman Sachs,Consultant,20.57,20+,"Git, Algorithms, Docker, Data Structures, C++"
21316,Shaurya Chopra,Male,CSE,2024,6.36,0,2,1,1,56,82,TRUE,Accenture,Accenture,Cybersecurity Analyst,8.41,6-10,"Git, TypeScript, SQL, Pandas, Go, Communication"
21317,Aarav Agarwal,Male,CSE,2024,6.62,0,0,4,1,55,76,TRUE,Byju's,Byju's,Consultant,10.16,10-20,"Rust, Data Structures, Communication, Algorithms, Express, Go"
21318,Myra Patel,Male,CSE,2024,8.01,0,2,1,2,73,65,TRUE,Byju's,Byju's,DevOps Engineer,16.07,10-20,"Azure, C, Git, Algorithms, Docker, Data Structures"
21319,Rohan Kumar,Female,CSE,2024,9.43,0,2,1,0,79,76,TRUE,Bosch,Bosch,Cloud Engineer,17.53,10-20,"Algorithms, TypeScript, CI/CD, Communication, Data Structures, Git"
21320,Kabir Sharma,Male,CSE,2024,8.18,0,1,2,1,70,70,TRUE,Swiggy,Swiggy,Data Analyst,13.22,10-20,"Problem Solving, Git, Python, SQL, Algorithms, Communication"
21321,Krishna Saxena,Male,CSE,2024,9.08,0,2,2,0,68,56,TRUE,PwC,PwC,Business Analyst,15.19,10-20,"Pandas, TypeScript, Problem Solving, Communication, SQL, JavaScript"
21322,Aarav Bhatia,Female,CSE,2024,6.43,0,2,4,0,87,68,TRUE,JP Morgan,JP Morgan,Data Analyst,18.13,10-20,"SQL, C, Algorithms, Go, Data Structures, Problem Solving"
21323,Myra Mehta,Male,CSE,2024,6.97,0,1,2,3,72,64,TRUE,Wipro,Wipro,DevOps Engineer,11.67,10-20,"Algorithms, Communication, C, Problem Solving, Git, GCP"
21324,Aryan Sharma,Male,CSE,2024,5.65,0,2,3,2,88,76,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,17.01,10-20,"Communication, Git, Docker, Problem Solving, Algorithms, Data Structures"
21325,Aarav Yadav,Female,CSE,2024,7.39,1,0,2,0,70,61,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Communication, Git, Problem Solving, JavaScript, C"
21326,Aditya Patel,Male,CSE,2024,8.55,0,1,1,2,65,62,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,38.96,20+,"Algorithms, Docker, Data Structures, TypeScript, Git"
21327,Raman Jain,Male,CSE,2024,8.3,0,1,1,1,84,60,TRUE,MuSigma,MuSigma,SDE-1,12.81,10-20,"Data Structures, Git, C, TensorFlow, Algorithms, Docker"
21328,Saanvi Gupta,Male,CSE,2024,6.28,1,0,3,1,76,74,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,16.46,10-20,"Communication, Data Structures, TensorFlow, Problem Solving, Algorithms, Python"
21329,Aditya Jain,Male,CSE,2024,8.77,0,2,2,0,47,73,TRUE,JP Morgan,JP Morgan,System Engineer,21.25,20+,"Rust, SQL, Communication, Data Structures, Git, Problem Solving"
21330,Saanvi Singh,Male,CSE,2024,8.88,0,3,1,2,37,74,TRUE,Oracle,Oracle,Business Analyst,14.22,10-20,"Pandas, C++, TypeScript, Git, Communication, Data Structures"
21331,Aditya Sharma,Male,CSE,2024,9.4,0,0,2,2,74,82,TRUE,Adobe,Adobe,Business Analyst,17.85,10-20,"Git, Problem Solving, Go, Pandas, Algorithms, Data Structures"
21332,Ira Sharma,Male,CSE,2024,9.17,0,0,3,2,59,78,TRUE,Byju's,Byju's,Machine Learning Engineer,14.72,10-20,"PyTorch, Python, Git, Algorithms, scikit-learn, Data Structures"
21333,Pooja Jain,Male,CSE,2024,9.69,0,0,1,1,59,70,TRUE,Microsoft,Microsoft,SDE-1,20.47,20+,"Git, Data Structures, C++, Node.js, Algorithms"
21334,Meera Kumar,Male,CSE,2024,6.59,1,0,2,1,97,68,TRUE,Zomato,Zomato,Software Engineer,14.21,10-20,"Communication, Java, Algorithms, Problem Solving, Git, TypeScript"
21335,Aryan Gupta,Male,CSE,2024,9.49,0,0,4,0,67,68,TRUE,HCL Technologies,HCL Technologies,Consultant,11.82,10-20,"Go, Git, C++, Communication, Data Structures, Algorithms"
21336,Ritu Mehta,Female,CSE,2024,8.32,0,0,2,2,63,78,TRUE,Zoho,Zoho,Consultant,14.97,10-20,"Algorithms, Communication, Next.js, Problem Solving, Git, C"
21337,Ananya Saxena,Female,CSE,2024,6.26,0,1,4,0,83,67,FALSE,Not Placed,Not Placed,,0,0,"C, Algorithms, Communication, Git, Python, Data Structures"
21338,Aryan Patel,Female,CSE,2024,8.56,0,0,1,0,52,61,TRUE,Freshworks,Freshworks,Machine Learning Engineer,11.7,10-20,"scikit-learn, Python, PyTorch, SQL, Algorithms, Git"
21339,Aadhya Yadav,Male,CSE,2024,7.45,0,0,2,0,30,74,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, HTML, Algorithms, Git, Communication, Data Structures"
21340,Myra Bhatia,Male,CSE,2024,8.06,0,0,1,1,50,69,TRUE,JP Morgan,JP Morgan,Consultant,16.86,10-20,"C, Data Structures, Algorithms, React, Git, Go"
21341,Ishaan Chopra,Male,CSE,2024,8.17,1,1,3,1,60,55,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, Data Structures, Git, Communication, Algorithms, C++"
21342,Kabir Yadav,Male,CSE,2024,6.6,0,0,1,1,71,79,TRUE,Paytm,Paytm,Business Analyst,13.69,10-20,"Java, Algorithms, Communication, Git, Data Structures, JavaScript"
21343,Ritu Singh,Male,CSE,2024,9.09,1,0,1,2,55,69,TRUE,Zoho,Zoho,Software Engineer,17.2,10-20,"Java, React, Algorithms, Data Structures, Python, Git"
21344,Saanvi Kumar,Male,CSE,2024,6.03,0,0,0,0,46,94,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, React, C, JavaScript, Algorithms, Communication"
21345,Raman Sharma,Female,CSE,2024,7.27,0,0,5,0,82,41,TRUE,Samsung,Samsung,Machine Learning Engineer,10.26,10-20,"Python, Problem Solving, NoSQL, JavaScript, Communication, Algorithms"
21346,Krishna Sharma,Male,CSE,2024,9.15,0,2,2,1,55,63,TRUE,Amazon,Amazon,Business Analyst,20.01,20+,"Problem Solving, Algorithms, Pandas, Communication, Rust, Git"
21347,Krishna Saxena,Male,CSE,2024,9.09,0,1,1,0,66,75,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Communication, JavaScript, SQL, Python, Data Structures"
21348,Ritu Jain,Female,CSE,2024,7.67,1,1,5,1,58,67,TRUE,Adobe,Adobe,DevOps Engineer,13.78,10-20,"Algorithms, Git, Communication, Data Structures, C, Problem Solving"
21349,Aadhya Kumar,Male,CSE,2024,7.99,0,0,2,1,72,71,TRUE,Morgan Stanley,Morgan Stanley,SDE-1,20.2,20+,"Git, Python, Communication, Data Structures, Problem Solving, Java"
21350,Vikas Jain,Male,CSE,2024,7.3,0,1,2,0,56,48,FALSE,Not Placed,Not Placed,,0,0,"Docker, Algorithms, Data Structures, Communication, Git, Rust"
21351,Aryan Patel,Female,CSE,2024,9.67,0,1,1,0,51,72,TRUE,Morgan Stanley,Morgan Stanley,Cloud Engineer,22.52,20+,"Docker, Go, Data Structures, Kubernetes, Communication, Algorithms"
21352,Harsh Gupta,Male,CSE,2024,6.4,0,0,1,0,53,55,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Git, Rust, Data Structures, C"
21353,Arjun Mehta,Female,CSE,2024,7.63,0,1,5,0,78,51,FALSE,Not Placed,Not Placed,,0,0,"Pandas, Problem Solving, Algorithms, Python, Data Structures, Communication"
21354,Vikas Bhatia,Male,CSE,2024,9.72,0,0,1,1,73,73,TRUE,Zoho,Zoho,Cybersecurity Analyst,17.32,10-20,"TypeScript, SQL, Communication, Pandas, Data Structures, JavaScript"
21355,Arjun Malhotra,Male,CSE,2024,9.59,1,0,2,1,51,65,TRUE,Wipro,Wipro,Cloud Engineer,15.04,10-20,"Problem Solving, TypeScript, Communication, Azure, GCP, Data Structures"
21356,Myra Verma,Female,CSE,2024,7.62,0,2,2,1,65,41,TRUE,Samsung,Samsung,DevOps Engineer,14.82,10-20,"Communication, SQL, Git, Azure, Data Structures, Algorithms"
21357,Shaurya Jain,Female,CSE,2024,6.88,0,1,3,0,61,46,TRUE,Morgan Stanley,Morgan Stanley,DevOps Engineer,16.87,10-20,"Communication, GCP, Data Structures, Problem Solving, Azure, Python"
21358,Arjun Patel,Male,CSE,2024,6.86,0,0,1,2,58,72,TRUE,Flipkart,Flipkart,Business Analyst,12.16,10-20,"Pandas, Algorithms, Communication, Git, Java, Data Structures"
21359,Aarav Mehta,Male,CSE,2024,8.13,0,1,2,1,57,69,TRUE,Google,Google,System Engineer,36.29,20+,"Express, SQL, Git, Algorithms, Java, Data Structures"
21360,Aisha Singh,Female,CSE,2024,5.89,0,1,4,1,69,56,TRUE,Google,Google,Consultant,13.2,10-20,"Algorithms, Rust, Problem Solving, Communication, Data Structures, C"
21361,Navya Kapoor,Male,CSE,2024,6.72,0,0,2,1,68,68,TRUE,Zomato,Zomato,Business Analyst,11.78,10-20,"Data Structures, Communication, Pandas, SQL, JavaScript, Problem Solving"
21362,Vivaan Chopra,Female,CSE,2024,8.72,3,1,2,1,80,64,TRUE,IBM,IBM,Business Analyst,15.59,10-20,"Data Structures, Pandas, Communication, Problem Solving, Git, NumPy"
21363,Sara Bhatia,Female,CSE,2024,8.53,0,1,4,0,55,63,TRUE,Google,Google,System Engineer,20.5,20+,"JavaScript, Python, Problem Solving, Git, Express, Algorithms"
21364,Aisha Verma,Male,CSE,2024,9.39,0,2,4,0,59,59,TRUE,JP Morgan,JP Morgan,Machine Learning Engineer,22.82,20+,"NumPy, Git, Communication, scikit-learn, Algorithms, Keras"
21365,Sara Mehta,Female,CSE,2024,8.99,0,0,2,1,41,62,TRUE,Morgan Stanley,Morgan Stanley,Consultant,20.99,20+,"Go, Git, Communication, Problem Solving, Data Structures, Algorithms"
21366,Raman Mehta,Female,CSE,2024,6.37,0,1,1,1,53,59,FALSE,Not Placed,Not Placed,,0,0,"Git, Java, Rust, Data Structures, Express, Algorithms"
21367,Ishaan Jain,Female,CSE,2024,6.1,0,2,4,1,69,75,TRUE,Goldman Sachs,Goldman Sachs,Data Analyst,15.76,10-20,"Git, Java, Data Structures, Python, Problem Solving, Algorithms"
21368,Simran Verma,Male,CSE,2024,9.07,1,1,3,0,49,66,TRUE,Google,Google,Business Analyst,19.67,10-20,"JavaScript, Data Structures, SQL, Git, Python, Algorithms"
21369,Aadhya Patel,Female,CSE,2024,9.54,0,0,0,0,39,72,TRUE,JP Morgan,JP Morgan,Consultant,19.72,10-20,"Data Structures, Go, Communication, Git, Algorithms, Node.js"
21370,Vikas Kapoor,Male,CSE,2024,8.13,1,1,1,0,46,69,TRUE,IBM,IBM,System Engineer,11.78,10-20,"Data Structures, Go, Python, Git, Algorithms"
21371,Shaurya Malhotra,Male,CSE,2024,8.41,0,1,2,0,47,68,TRUE,Paytm,Paytm,Business Analyst,16.44,10-20,"C, Problem Solving, Communication, Data Structures, SQL, C++"
21372,Raman Kumar,Male,CSE,2024,8.69,0,2,1,1,68,47,TRUE,Amazon,Amazon,DevOps Engineer,19.71,10-20,"AWS, C++, Kubernetes, Jenkins, Data Structures, Git"
21373,Riya Gupta,Female,CSE,2024,9.37,0,0,1,2,64,50,TRUE,Zoho,Zoho,Consultant,17.32,10-20,"HTML, Data Structures, Go, Algorithms, Git, Rust"
21374,Diya Singh,Male,CSE,2024,8.48,0,0,3,0,69,59,TRUE,IBM,IBM,DevOps Engineer,15.13,10-20,"Communication, JavaScript, GCP, Git, Data Structures, Problem Solving"
21375,Devansh Bhatia,Female,CSE,2024,7.15,0,1,1,1,64,89,FALSE,Not Placed,Not Placed,,0,0,"Communication, Rust, Pandas, Algorithms, C, Git"
21376,Saanvi Agarwal,Female,CSE,2024,8.29,0,0,0,2,68,58,TRUE,Freshworks,Freshworks,DevOps Engineer,13.31,10-20,"Kubernetes, Data Structures, Java, AWS, Git, Algorithms"
21377,Sara Gupta,Male,CSE,2024,7.24,0,1,3,2,85,51,TRUE,Deloitte,Deloitte,System Engineer,13.27,10-20,"Git, Pandas, TypeScript, Data Structures, React, Python"
21378,Aisha Patel,Male,CSE,2024,6.76,0,1,1,1,81,77,TRUE,Microsoft,Microsoft,Consultant,24.56,20+,"Git, Rust, Data Structures, Communication, Algorithms, Node.js"
21379,Karan Agarwal,Male,CSE,2024,9.57,0,1,2,1,79,66,TRUE,Samsung,Samsung,Machine Learning Engineer,18.27,10-20,"Data Structures, Java, Problem Solving, Communication, Docker, SQL"
21380,Aditya Yadav,Male,CSE,2024,8.58,0,0,2,1,75,54,TRUE,Goldman Sachs,Goldman Sachs,Software Engineer,22.09,20+,"Data Structures, C, Communication, Problem Solving, Git, Algorithms"
21381,Aarav Saxena,Male,CSE,2024,5.78,0,1,2,1,68,71,TRUE,Goldman Sachs,Goldman Sachs,Consultant,16.57,10-20,"Git, Problem Solving, Rust, Data Structures, Communication, Go"
21382,Aryan Singh,Female,CSE,2024,5.66,0,0,5,0,55,62,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Algorithms, Go, Communication, Python, Problem Solving"
21383,Sara Gupta,Male,CSE,2024,6.12,0,0,2,2,63,63,TRUE,Goldman Sachs,Goldman Sachs,SDE-1,16.18,10-20,"Problem Solving, Data Structures, Algorithms, Git, Communication, JavaScript"
21384,Aarav Yadav,Male,CSE,2024,9.03,0,1,2,2,51,71,TRUE,Microsoft,Microsoft,System Engineer,19.57,10-20,"Problem Solving, Data Structures, Git, Algorithms, Go, Rust"
21385,Vivaan Mehta,Female,CSE,2024,7.36,0,0,2,1,46,76,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Algorithms, Java, Problem Solving, Communication, Rust"
21386,Arjun Bhatia,Male,CSE,2024,7.92,0,2,1,0,54,50,TRUE,NVIDIA,NVIDIA,System Engineer,20.17,20+,"SQL, JavaScript, Data Structures, Git, Algorithms"
21387,Sara Saxena,Male,CSE,2024,6.16,0,2,4,0,69,38,FALSE,Not Placed,Not Placed,,0,0,"SQL, Algorithms, Problem Solving, Data Structures, C, TypeScript"
21388,Rohan Malhotra,Male,CSE,2024,9.83,0,1,3,1,65,56,TRUE,Amazon,Amazon,Cloud Engineer,23.06,20+,"Data Structures, GCP, Kubernetes, Problem Solving, Communication, Git"
21389,Meera Sharma,Male,CSE,2024,9.61,0,1,2,1,57,82,TRUE,Oracle,Oracle,Cybersecurity Analyst,14.87,10-20,"Communication, Problem Solving, SQL, Algorithms, Rust, Data Structures"
21390,Rohan Jain,Male,CSE,2024,8.89,0,0,2,1,57,76,TRUE,Cognizant,Cognizant,SDE-1,14.37,10-20,"Data Structures, JavaScript, HTML, Algorithms, Java, Communication"
21391,Sara Patel,Male,CSE,2024,6.16,1,3,2,1,70,81,TRUE,Infosys,Infosys,Data Analyst,8.38,6-10,"Pandas, JavaScript, SQL, Docker, Data Structures, Go"
21392,Pooja Kumar,Male,CSE,2024,7.17,1,0,1,0,57,77,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Algorithms, Git, Communication, React, C++"
21393,Raman Sharma,Male,CSE,2024,5.61,1,1,3,0,69,62,FALSE,Not Placed,Not Placed,,0,0,"C++, Algorithms, Data Structures, Communication, Git, Problem Solving"
21394,Kabir Kumar,Male,CSE,2024,6.81,0,1,2,0,79,69,TRUE,PhonePe,PhonePe,Consultant,7.48,6-10,"JavaScript, TypeScript, Algorithms, Node.js, Pandas, Problem Solving"
21395,Kabir Gupta,Male,CSE,2024,6.16,1,2,2,0,65,67,FALSE,Not Placed,Not Placed,,0,0,"C++, Algorithms, Data Structures, C, Communication, Git"
21396,Aisha Yadav,Male,CSE,2024,8.35,0,0,1,0,55,56,TRUE,Zoho,Zoho,System Engineer,14.51,10-20,"JavaScript, Node.js, Rust, Git, Algorithms, Data Structures"
21397,Meera Gupta,Male,CSE,2024,7.47,0,0,3,1,65,77,FALSE,Not Placed,Not Placed,,0,0,"Communication, C, Problem Solving, Data Structures, C++, Algorithms"
21398,Navya Yadav,Female,CSE,2024,6.5,1,0,4,0,63,54,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, Java, C, Data Structures, Communication, Git"
21399,Navya Saxena,Male,CSE,2024,6.9,0,0,2,1,60,81,TRUE,Byju's,Byju's,Machine Learning Engineer,12.24,10-20,"Go, scikit-learn, Problem Solving, Data Structures, Python, TensorFlow"
21400,Vikas Mehta,Male,CSE,2024,8.01,0,1,3,2,60,59,TRUE,Morgan Stanley,Morgan Stanley,SDE-1,19.56,10-20,"Data Structures, Problem Solving, Pandas, Go, Git, Rust"
21401,Ishaan Saxena,Male,CSE,2024,8.04,0,1,2,1,62,63,TRUE,Oracle,Oracle,Cybersecurity Analyst,12.3,10-20,"Communication, Problem Solving, SQL, Git, Pandas, TypeScript"
21402,Krishna Mehta,Male,CSE,2024,9.24,0,1,2,1,64,77,TRUE,Cognizant,Cognizant,Data Analyst,16.7,10-20,"Rust, Problem Solving, Pandas, Algorithms, Git, Java"
21403,Vikas Verma,Female,CSE,2024,9.25,0,0,1,1,56,84,TRUE,Zomato,Zomato,System Engineer,16.56,10-20,"Rust, Go, Data Structures, Git, Communication, Algorithms"
21404,Pooja Kapoor,Male,CSE,2024,6.08,0,2,1,1,72,57,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Git, Algorithms, Docker, TypeScript, JavaScript"
21405,Myra Chopra,Male,CSE,2024,9.98,0,3,3,1,57,69,TRUE,NVIDIA,NVIDIA,Cloud Engineer,27.27,20+,"TypeScript, AWS, Docker, Problem Solving, Communication, Git"
21406,Meera Patel,Female,CSE,2024,9.69,0,0,2,0,85,73,TRUE,Zoho,Zoho,SDE-1,17.55,10-20,"Algorithms, Node.js, Rust, JavaScript, Git, Problem Solving"
21407,Aryan Singh,Male,CSE,2024,9.88,0,2,0,0,67,82,TRUE,Goldman Sachs,Goldman Sachs,Business Analyst,24.85,20+,"Pandas, Communication, Algorithms, Java, C, Git"
21408,Harsh Saxena,Male,CSE,2024,8.7,1,0,3,2,74,61,TRUE,Google,Google,Machine Learning Engineer,21.15,20+,"Go, TensorFlow, PyTorch, Git, Python, SQL"
21409,Diya Saxena,Male,CSE,2024,9.62,0,2,2,0,71,85,TRUE,Adobe,Adobe,Data Analyst,20.74,20+,"Git, Communication, Data Structures, Rust, Pandas, SQL"
21410,Nisha Patel,Male,CSE,2024,7.75,0,2,3,1,41,51,TRUE,Bosch,Bosch,Consultant,10.67,10-20,"Communication, Problem Solving, Git, Docker, Go, Python"
21411,Sara Chopra,Male,CSE,2024,9.73,1,1,4,0,51,59,TRUE,Wipro,Wipro,Software Engineer,13.86,10-20,"CSS, Git, Data Structures, Problem Solving, C, Communication"
21412,Ishaan Bhatia,Male,CSE,2024,9.39,0,0,2,2,76,85,TRUE,Google,Google,Data Analyst,20.72,20+,"SQL, Pandas, Problem Solving, Data Structures, Algorithms, Git"
21413,Raman Kumar,Male,CSE,2024,8.18,0,1,2,0,64,49,TRUE,Goldman Sachs,Goldman Sachs,Cybersecurity Analyst,18.33,10-20,"Data Structures, Rust, Pandas, C++, SQL, Docker"
21414,Aditya Bhatia,Male,CSE,2024,8.87,0,0,2,2,52,71,TRUE,Goldman Sachs,Goldman Sachs,Machine Learning Engineer,21.69,20+,"JavaScript, Pandas, Python, TensorFlow, Data Structures, Communication"
21415,Myra Bhatia,Male,CSE,2024,8.87,1,1,2,2,60,65,TRUE,PhonePe,PhonePe,DevOps Engineer,12.12,10-20,"Azure, Problem Solving, Algorithms, Docker, Data Structures, Git"
21416,Sara Sharma,Male,CSE,2024,8.05,0,0,1,0,69,62,TRUE,Freshworks,Freshworks,Software Engineer,12.78,10-20,"Rust, Git, C++, Data Structures, Algorithms"
21417,Aadhya Bhatia,Male,CSE,2024,6.62,0,0,2,1,70,69,TRUE,Amazon,Amazon,Cloud Engineer,13.55,10-20,"GCP, Communication, Algorithms, JavaScript, Problem Solving, AWS"
21418,Karan Agarwal,Male,CSE,2024,9.14,0,2,1,1,49,53,FALSE,Not Placed,Not Placed,,0,0,"Express, Git, Data Structures, Pandas, Rust, Python"
21419,Pooja Agarwal,Male,CSE,2024,8.95,0,0,1,1,64,78,TRUE,JP Morgan,JP Morgan,Cybersecurity Analyst,20.86,20+,"Data Structures, Communication, SQL, Algorithms, Pandas, Python"
21420,Aisha Patel,Male,CSE,2024,6.69,1,1,2,2,71,73,TRUE,Swiggy,Swiggy,DevOps Engineer,8.14,6-10,"GCP, Algorithms, Docker, CI/CD, Communication, Go"
21421,Ritu Singh,Male,CSE,2024,9.43,2,0,1,0,62,71,TRUE,NVIDIA,NVIDIA,Machine Learning Engineer,21.88,20+,"scikit-learn, Git, TensorFlow, Data Structures, Algorithms, Spark"
21422,Simran Jain,Male,CSE,2024,7.52,0,0,3,0,82,73,TRUE,Google,Google,System Engineer,16.34,10-20,"Git, Communication, SQL, Problem Solving, C++, Algorithms"
21423,Aadhya Jain,Male,CSE,2024,6.94,0,0,2,1,59,58,TRUE,Morgan Stanley,Morgan Stanley,Business Analyst,15.7,10-20,"Pandas, Data Structures, SQL, Git, Problem Solving, JavaScript"
21424,Aarav Chopra,Male,CSE,2024,6.5,0,0,1,0,76,52,FALSE,Not Placed,Not Placed,,0,0,"Git, Algorithms, TensorFlow, C, React, Data Structures"
21425,Meera Kumar,Male,CSE,2024,7.42,0,2,1,1,87,63,TRUE,Adobe,Adobe,Business Analyst,15.34,10-20,"SQL, Pandas, Algorithms, Git, Data Structures, C++"
21426,Ritu Gupta,Male,CSE,2024,8.79,0,3,3,0,50,73,TRUE,Samsung,Samsung,DevOps Engineer,17.1,10-20,"Data Structures, Algorithms, Problem Solving, Kubernetes, Communication, SQL"
21427,Aadhya Bhatia,Male,CSE,2024,5.69,0,1,4,1,70,76,TRUE,Byju's,Byju's,Cybersecurity Analyst,8.22,6-10,"Problem Solving, Pandas, JavaScript, Rust, Git, Algorithms"
21428,Rohan Kumar,Male,CSE,2024,8.98,0,1,2,2,73,71,TRUE,Zomato,Zomato,Consultant,16.23,10-20,"C, Data Structures, Problem Solving, Algorithms, Docker, Git"
21429,Devansh Verma,Male,CSE,2024,8.61,0,0,2,1,71,64,TRUE,Google,Google,Cybersecurity Analyst,19.22,10-20,"Communication, SQL, Algorithms, Data Structures, TypeScript, Pandas"
21430,Ira Jain,Male,CSE,2024,8.45,2,2,3,1,51,65,TRUE,Deloitte,Deloitte,DevOps Engineer,12.33,10-20,"Docker, Algorithms, Git, Data Structures, TypeScript, Problem Solving"
21431,Harsh Chopra,Male,CSE,2024,9.48,0,0,2,3,64,58,TRUE,Goldman Sachs,Goldman Sachs,Business Analyst,21.73,20+,"Problem Solving, Git, SQL, Pandas, Algorithms, C"
21432,Karan Bhatia,Female,CSE,2024,9.12,1,0,2,1,41,61,TRUE,Goldman Sachs,Goldman Sachs,Data Analyst,18.55,10-20,"C, C++, SQL, Algorithms, Communication, Pandas"
21433,Navya Mehta,Male,CSE,2024,6.96,0,0,5,2,80,77,TRUE,PwC,PwC,SDE-1,8.75,6-10,"Git, Algorithms, Data Structures, Java, Problem Solving, Communication"
21434,Kabir Sharma,Male,CSE,2024,6.69,0,0,1,0,79,71,TRUE,Adobe,Adobe,Data Analyst,10.3,10-20,"AWS, Algorithms, Data Structures, Rust, SQL, Git"
21435,Myra Singh,Male,CSE,2024,9.73,0,1,1,1,81,91,TRUE,Byju's,Byju's,Cloud Engineer,19.78,10-20,"Kubernetes, Communication, Algorithms, Git, TypeScript, AWS"
21436,Devansh Agarwal,Male,CSE,2024,8.32,0,0,4,0,73,64,TRUE,Goldman Sachs,Goldman Sachs,System Engineer,19.92,10-20,"Data Structures, Git, Communication, JavaScript, Problem Solving, Java"
21437,Aadhya Gupta,Male,CSE,2024,6.62,0,0,1,2,30,50,TRUE,Swiggy,Swiggy,DevOps Engineer,4.73,3-6,"Kubernetes, C++, Git, Algorithms, Jenkins, AWS"
